id_email,timestamp,expediteur_id,destinataire_id,sujet,corps
E00138,2026-02-20T12:30:00,S01,S06,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00635,2026-02-21T01:30:00,S09,S08,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2025-1633. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00906,2026-02-21T02:30:00,S03,S05,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Sophie"
E00824,2026-02-21T03:30:00,S02,S06,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Antoine"
E00538,2026-02-21T03:30:00,S10,S01,RE: Demande de pièces - audit Q1,"Bonjour,

Documents transmis ce matin via le coffre-fort numérique. Code d’accès envoyé séparément.

Thomas"
E00879,2026-02-21T03:30:00,S04,S01,Réunion comité lundi,"Bonjour Claire,

Peux-tu confirmer ta présence à la réunion du comité lundi à 10h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Karim"
E00580,2026-02-21T04:30:00,S01,S06,Formation obligatoire LCB-FT,"Bonjour à tous,

Rappel : la formation obligatoire LCB-FT 2025 doit être complétée avant le 31 mars. Lien d’inscription en pièce jointe.

Claire"
E00588,2026-02-21T04:30:00,S10,S04,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00249,2026-02-21T05:30:00,S08,S09,Validation virement client 2025-635,"Bonjour Léa,

Merci de valider le virement référence 2025-635 d’un montant de 145 000 EUR pour le compte client. Documentation KYC à jour.

Marc"
E00300,2026-02-21T06:30:00,S04,S03,Réunion comité lundi,"Bonjour Sophie,

Peux-tu confirmer ta présence à la réunion du comité lundi à 8h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Karim"
E00664,2026-02-21T06:30:00,S06,S01,Reporting mensuel Famille Mercier-Jolly,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Famille Mercier-Jolly. Performance du portefeuille : +4.37% sur le mois.

Cordialement,
Pierre"
E00339,2026-02-21T07:30:00,S01,S06,Mutuelle - changement de contrat,"Bonjour,

La mutuelle entreprise change au 1er avril. Une réunion d’information est organisée le mercredi à 9h en salle Monet. Présence recommandée.

Claire"
E00034,2026-02-21T07:30:00,S02,S01,Préparation board,"Claire,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Antoine"
E00502,2026-02-21T08:30:00,S03,S07,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Sophie"
E00859,2026-02-21T08:30:00,S02,S04,Pot de départ - Fondation Lacroix,"Bonjour à tous,

Nous organisons un pot de départ pour Fondation Lacroix vendredi à 18h en salle de pause. Une cagnotte circule.

Antoine"
E00386,2026-02-21T08:30:00,S01,S05,Compte rendu réunion direction,"Bonjour Élodie,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de vendredi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au vendredi.

Cordialement,
Claire"
E00827,2026-02-21T09:30:00,S04,S03,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2025-3709. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00915,2026-02-21T10:30:00,S02,S10,Présentation client Mme Durand-Lefèvre jeudi,"Bonjour Thomas,

Nous recevons Mme Durand-Lefèvre jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Antoine"
E00593,2026-02-21T11:30:00,S02,S08,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00498,2026-02-21T11:30:00,S02,S01,RE: Validation virement client 2025-4540,"Validé. Bonne journée.

Antoine"
E00784,2026-02-21T12:30:00,S04,S05,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Karim"
E00421,2026-02-21T12:30:00,S02,S06,Point client M. Beaumont,"Bonjour Pierre,

Le client M. Beaumont demande un rendez-vous pour faire le point sur son portefeuille. Disponibilités la semaine prochaine ?

Antoine"
E00375,2026-02-21T12:30:00,S08,S09,Préparation board,"Léa,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Marc"
E00660,2026-02-22T01:30:00,S10,S02,Pot de départ - Mme Durand-Lefèvre,"Bonjour à tous,

Nous organisons un pot de départ pour Mme Durand-Lefèvre vendredi à 18h en salle de pause. Une cagnotte circule.

Thomas"
E00587,2026-02-22T04:30:00,S02,S05,Reporting mensuel Fondation Albert-Schweitzer,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Fondation Albert-Schweitzer. Performance du portefeuille : +-0.07% sur le mois.

Cordialement,
Antoine"
E00619,2026-02-22T05:30:00,S09,S04,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2025-1578. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00328,2026-02-22T05:30:00,S02,S06,Demande client M. Beaumont - allocation,"Pierre,

Le client M. Beaumont souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Antoine"
E00094,2026-02-22T06:30:00,S01,S04,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Claire"
E00477,2026-02-22T06:30:00,S01,S09,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Claire"
E00836,2026-02-22T08:30:00,S01,S10,Réunion comité vendredi,"Bonjour Thomas,

Peux-tu confirmer ta présence à la réunion du comité vendredi à 9h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Claire"
E00147,2026-02-22T08:30:00,S05,S01,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Élodie"
E00497,2026-02-22T08:30:00,S04,S07,Incident applicatif résolu,"Bonjour,

L’incident sur l’application de trading signalé ce matin est résolu. Cause : saturation du cluster de calcul. Service nominal depuis 11h32.

Karim"
E00356,2026-02-22T08:30:00,S07,S01,Pot de départ - Groupe Saint-Clair,"Bonjour à tous,

Nous organisons un pot de départ pour Groupe Saint-Clair vendredi à 18h en salle de pause. Une cagnotte circule.

Julie"
E00622,2026-02-22T09:30:00,S01,S02,Justificatif manquant dossier 2024-5106,"Antoine,

Il me manque le justificatif d’origine des fonds sur le dossier 2024-5106. Sans ce document, je ne peux pas débloquer la transaction.

Claire"
E00657,2026-02-22T10:30:00,S02,S08,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Antoine"
E00314,2026-02-22T11:30:00,S04,S03,Phishing - vigilance,"Bonjour à tous,

Nous avons détecté une campagne de phishing ciblant nos collaborateurs. Ne cliquez sur aucun lien provenant d’expéditeurs inconnus. Signalez tout mail douteux à it@mercier.fr.

Karim"
E00541,2026-02-22T12:30:00,S06,S10,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Pierre"
E00010,2026-02-22T19:17:00,S04,S02,RE: Cerbère timestamp,Fait. Trois entrées rétro-datées sur Cerbère.
E00009,2026-02-22T20:29:00,S02,S04,Cerbère timestamp,"Karim, ajuste les timestamps Cerbère du 12 mars stp."
E00970,2026-02-23T03:30:00,S06,S07,Présentation client Patrimoine Aubertin jeudi,"Bonjour Julie,

Nous recevons Patrimoine Aubertin jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Pierre"
E00111,2026-02-23T06:30:00,S01,S03,Régularisation dossier 2025-8950,"Bonjour Sophie,

Le dossier 2025-8950 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Claire"
E00048,2026-02-23T08:30:00,S01,S02,Formation obligatoire LCB-FT,"Bonjour à tous,

Rappel : la formation obligatoire LCB-FT 2025 doit être complétée avant le 31 mars. Lien d’inscription en pièce jointe.

Claire"
E00511,2026-02-23T08:30:00,S07,S10,Reporting mensuel Patrimoine Aubertin,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Patrimoine Aubertin. Performance du portefeuille : +3.38% sur le mois.

Cordialement,
Julie"
E00816,2026-02-23T09:30:00,S04,S08,Phishing - vigilance,"Bonjour à tous,

Nous avons détecté une campagne de phishing ciblant nos collaborateurs. Ne cliquez sur aucun lien provenant d’expéditeurs inconnus. Signalez tout mail douteux à it@mercier.fr.

Karim"
E00888,2026-02-23T09:30:00,S10,S09,RE: Demande de pièces - audit Q1,"Bonjour,

Documents transmis ce matin via le coffre-fort numérique. Code d’accès envoyé séparément.

Thomas"
E00611,2026-02-23T09:30:00,S01,S10,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Claire"
E00273,2026-02-23T10:30:00,S04,S09,Incident applicatif résolu,"Bonjour,

L’incident sur l’application de trading signalé ce matin est résolu. Cause : saturation du cluster de calcul. Service nominal depuis 11h32.

Karim"
E00625,2026-02-23T11:30:00,S04,S05,Phishing - vigilance,"Bonjour à tous,

Nous avons détecté une campagne de phishing ciblant nos collaborateurs. Ne cliquez sur aucun lien provenant d’expéditeurs inconnus. Signalez tout mail douteux à it@mercier.fr.

Karim"
E00675,2026-02-23T11:30:00,S03,S10,Réunion comité vendredi,"Bonjour Thomas,

Peux-tu confirmer ta présence à la réunion du comité vendredi à 9h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Sophie"
E00633,2026-02-23T12:30:00,S05,S10,Entretien annuel à programmer,"Bonjour Thomas,

Nous devons programmer ton entretien annuel avant la fin du mois. Voici trois créneaux possibles : mardi 14h, mercredi 10h, jeudi 16h. Lequel te convient ?

Élodie"
E00209,2026-02-24T05:30:00,S07,S08,Demande client Mme Durand-Lefèvre - allocation,"Marc,

Le client Mme Durand-Lefèvre souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Julie"
E00800,2026-02-24T06:30:00,S02,S10,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2024-8514. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00567,2026-02-24T07:30:00,S03,S09,Décalage réunion mardi,"Léa,

La réunion prévue mardi est décalée à jeudi 16h pour des raisons d’agenda. La salle Picasso reste réservée.

Sophie"
E00687,2026-02-24T07:30:00,S04,S10,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Karim"
E00239,2026-02-24T07:30:00,S08,S10,Demande de signature ordre 2025-6915,"Bonjour,

L’ordre 2025-6915 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Marc"
E00783,2026-02-24T09:30:00,S10,S01,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Thomas"
E00581,2026-02-24T12:30:00,S06,S07,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Pierre"
E00969,2026-02-24T12:30:00,S02,S05,Demande client Famille Mercier-Jolly - allocation,"Élodie,

Le client Famille Mercier-Jolly souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Antoine"
E00214,2026-02-24T12:30:00,S08,S09,Présentation client Fondation Albert-Schweitzer jeudi,"Bonjour Léa,

Nous recevons Fondation Albert-Schweitzer jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Marc"
E00935,2026-02-24T12:30:00,S05,S02,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Élodie"
E00555,2026-02-25T01:30:00,S04,S03,Phishing - vigilance,"Bonjour à tous,

Nous avons détecté une campagne de phishing ciblant nos collaborateurs. Ne cliquez sur aucun lien provenant d’expéditeurs inconnus. Signalez tout mail douteux à it@mercier.fr.

Karim"
E00370,2026-02-25T01:30:00,S05,S06,Conclusion audit conformité,"Bonjour,

Les conclusions de l’audit conformité sont disponibles. RAS sur la majorité des dossiers, deux points de vigilance signalés en annexe.

Élodie"
E00246,2026-02-25T03:30:00,S06,S02,Décalage réunion mardi,"Antoine,

La réunion prévue mardi est décalée à jeudi 13h pour des raisons d’agenda. La salle Picasso reste réservée.

Pierre"
E00062,2026-02-25T05:30:00,S02,S01,Point client Famille Vasseur,"Bonjour Claire,

Le client Famille Vasseur demande un rendez-vous pour faire le point sur son portefeuille. Disponibilités la semaine prochaine ?

Antoine"
E00829,2026-02-25T06:30:00,S09,S02,Mutuelle - changement de contrat,"Bonjour,

La mutuelle entreprise change au 1er avril. Une réunion d’information est organisée le mercredi à 13h en salle Monet. Présence recommandée.

Léa"
E00943,2026-02-25T12:30:00,S05,S04,Compte rendu réunion direction,"Bonjour Karim,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de jeudi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au vendredi.

Cordialement,
Élodie"
E00428,2026-02-26T01:30:00,S10,S08,Conclusion audit conformité,"Bonjour,

Les conclusions de l’audit conformité sont disponibles. RAS sur la majorité des dossiers, deux points de vigilance signalés en annexe.

Thomas"
E00850,2026-02-26T01:30:00,S08,S10,Préparation board,"Thomas,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Marc"
E00871,2026-02-26T02:30:00,S03,S09,Justificatif manquant dossier 2025-4405,"Léa,

Il me manque le justificatif d’origine des fonds sur le dossier 2025-4405. Sans ce document, je ne peux pas débloquer la transaction.

Sophie"
E00643,2026-02-26T02:30:00,S04,S03,Préparation board,"Sophie,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Karim"
E00997,2026-02-26T03:30:00,S08,S07,Régularisation dossier 2026-1907,"Bonjour Julie,

Le dossier 2026-1907 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Marc"
E00070,2026-02-26T03:30:00,S02,S01,Validation virement client 2024-2596,"Bonjour Claire,

Merci de valider le virement référence 2024-2596 d’un montant de 127 000 EUR pour le compte client. Documentation KYC à jour.

Antoine"
E00975,2026-02-26T04:30:00,S09,S02,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Léa"
E00667,2026-02-26T04:30:00,S10,S08,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Thomas"
E00093,2026-02-26T05:30:00,S02,S01,Régularisation dossier 2026-324,"Bonjour Claire,

Le dossier 2026-324 est régularisé. La transaction peut partir cet après-midi. Bénéficiaire confirmé en double check.

Antoine"
E00861,2026-02-26T05:30:00,S08,S03,Présentation client Fondation Albert-Schweitzer jeudi,"Bonjour Sophie,

Nous recevons Fondation Albert-Schweitzer jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Marc"
E00782,2026-02-26T07:30:00,S02,S10,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2025-3296. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00118,2026-02-26T08:30:00,S01,S09,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2024-1423. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00788,2026-02-26T11:30:00,S01,S03,Document oublié en salle Picasso,"Bonjour,

J’ai oublié un dossier rouge en salle Picasso après la réunion d’hier. Si quelqu’un l’a vu, merci de me le rapporter.

Claire"
E00409,2026-02-27T01:30:00,S01,S10,Parking - place attribuée,"Bonjour,

Ta nouvelle place de parking est la B-2025-6550. Badge mis à jour automatiquement.

Cordialement,
Services généraux"
E00071,2026-02-27T03:30:00,S01,S02,Note de frais déplacement Genève,"Bonjour,

Je joins ma note de frais pour le déplacement client à Genève des 10-12 février. Total : 847,50 EUR. Justificatifs scannés en PJ.

Cordialement,
Claire"
E00274,2026-02-27T04:30:00,S01,S08,Café demain matin,"Marc, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Claire"
E00073,2026-02-27T06:30:00,S04,S01,Préparation board,"Claire,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Karim"
E00173,2026-02-27T08:30:00,S03,S07,Décalage réunion mardi,"Julie,

La réunion prévue mardi est décalée à jeudi 13h pour des raisons d’agenda. La salle Picasso reste réservée.

Sophie"
E00165,2026-02-27T09:30:00,S06,S02,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00040,2026-02-27T09:30:00,S01,S02,Entretien annuel à programmer,"Bonjour Antoine,

Nous devons programmer ton entretien annuel avant la fin du mois. Voici trois créneaux possibles : mardi 14h, mercredi 10h, jeudi 16h. Lequel te convient ?

Claire"
E00467,2026-02-27T10:30:00,S09,S03,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Léa"
E00390,2026-02-27T11:30:00,S07,S03,Pot de départ - M. Renaud,"Bonjour à tous,

Nous organisons un pot de départ pour M. Renaud vendredi à 18h en salle de pause. Une cagnotte circule.

Julie"
E00476,2026-02-27T11:30:00,S02,S03,Présentation client M. Beaumont jeudi,"Bonjour Sophie,

Nous recevons M. Beaumont jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Antoine"
E00684,2026-02-27T12:30:00,S06,S03,Réunion comité mercredi,"Bonjour Sophie,

Peux-tu confirmer ta présence à la réunion du comité mercredi à 9h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Pierre"
E00519,2026-02-28T03:30:00,S03,S10,Conclusion audit conformité,"Bonjour,

Les conclusions de l’audit conformité sont disponibles. RAS sur la majorité des dossiers, deux points de vigilance signalés en annexe.

Sophie"
E00776,2026-02-28T03:30:00,S01,S05,Demande de congés,"Bonjour Élodie,

Je pose mes congés du mercredi au lundi. Mon binôme prendra le relais sur les dossiers en cours.

Merci de valider.
Claire"
E00505,2026-02-28T03:30:00,S07,S06,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Julie"
E00402,2026-02-28T04:30:00,S07,S01,RE: Validation virement client 2026-1285,"Validé. Bonne journée.

Julie"
E00968,2026-02-28T04:30:00,S05,S06,Conclusion audit conformité,"Bonjour,

Les conclusions de l’audit conformité sont disponibles. RAS sur la majorité des dossiers, deux points de vigilance signalés en annexe.

Élodie"
E00952,2026-02-28T05:30:00,S04,S09,Migration messagerie - planning,"Bonjour,

La migration de la messagerie vers la nouvelle plateforme est prévue le jeudi. Aucune action de votre part requise. Documentation utilisateur en pièce jointe.

Karim"
E00151,2026-02-28T05:30:00,S07,S02,RE: Validation virement client 2024-6978,"Validé. Bonne journée.

Julie"
E00557,2026-02-28T06:30:00,S10,S09,FYI - article Les Échos,"Bonjour,

Un article intéressant dans Les Échos ce matin sur l’évolution de la régulation bancaire européenne. À lire si tu as 5 minutes.

Thomas"
E00364,2026-02-28T06:30:00,S01,S03,Entretien annuel à programmer,"Bonjour Sophie,

Nous devons programmer ton entretien annuel avant la fin du mois. Voici trois créneaux possibles : mardi 14h, mercredi 10h, jeudi 16h. Lequel te convient ?

Claire"
E00714,2026-02-28T07:30:00,S03,S07,RE: Validation virement client 2025-1757,"Validé. Bonne journée.

Sophie"
E00806,2026-02-28T07:30:00,S03,S02,Compte rendu réunion direction,"Bonjour Antoine,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de vendredi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au mercredi.

Cordialement,
Sophie"
E00616,2026-02-28T07:30:00,S02,S04,Demande client M. Renaud - allocation,"Karim,

Le client M. Renaud souhaite revoir son allocation. Il évoque un profil plus prudent. Peux-tu préparer une simulation ?

Merci,
Antoine"
E00815,2026-02-28T08:30:00,S05,S06,Pot de départ - Mme Durand-Lefèvre,"Bonjour à tous,

Nous organisons un pot de départ pour Mme Durand-Lefèvre vendredi à 18h en salle de pause. Une cagnotte circule.

Élodie"
E00265,2026-02-28T09:30:00,S04,S10,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00712,2026-02-28T10:30:00,S08,S06,Café demain matin,"Pierre, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Marc"
E00659,2026-02-28T11:30:00,S01,S10,RE: Demande de congés,"Bonjour,

Congés validés. Bonne pause à toi.

Claire"
E00204,2026-02-28T12:30:00,S02,S09,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00647,2026-02-28T12:30:00,S03,S05,Validation virement client 2024-7207,"Bonjour Élodie,

Merci de valider le virement référence 2024-7207 d’un montant de 278 000 EUR pour le compte client. Documentation KYC à jour.

Sophie"
E00298,2026-03-01T01:30:00,S06,S07,Réunion comité mercredi,"Bonjour Julie,

Peux-tu confirmer ta présence à la réunion du comité mercredi à 8h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Pierre"
E00272,2026-03-01T03:30:00,S10,S02,Annulation point hebdo,"Bonjour,

Je ne pourrai pas assurer le point hebdo de cette semaine. Je suis en déplacement client. On reprend la semaine prochaine.

Thomas"
E00837,2026-03-01T04:30:00,S06,S09,Compte rendu réunion direction,"Bonjour Léa,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de lundi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au vendredi.

Cordialement,
Pierre"
E00231,2026-03-01T10:30:00,S07,S05,Validation virement client 2026-8223,"Bonjour Élodie,

Merci de valider le virement référence 2026-8223 d’un montant de 309 000 EUR pour le compte client. Documentation KYC à jour.

Julie"
E00228,2026-03-01T12:30:00,S08,S06,Réunion comité mardi,"Bonjour Pierre,

Peux-tu confirmer ta présence à la réunion du comité mardi à 10h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Marc"
E00320,2026-03-01T12:30:00,S07,S08,Justificatif manquant dossier 2025-8630,"Marc,

Il me manque le justificatif d’origine des fonds sur le dossier 2025-8630. Sans ce document, je ne peux pas débloquer la transaction.

Julie"
E00813,2026-03-01T12:30:00,S02,S08,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00349,2026-03-01T12:30:00,S06,S09,Réunion comité mardi,"Bonjour Léa,

Peux-tu confirmer ta présence à la réunion du comité mardi à 13h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Pierre"
E00820,2026-03-02T02:30:00,S05,S09,Formation obligatoire LCB-FT,"Bonjour à tous,

Rappel : la formation obligatoire LCB-FT 2025 doit être complétée avant le 31 mars. Lien d’inscription en pièce jointe.

Élodie"
E00604,2026-03-02T05:30:00,S09,S07,Pot de départ - Famille Mercier-Jolly,"Bonjour à tous,

Nous organisons un pot de départ pour Famille Mercier-Jolly vendredi à 18h en salle de pause. Une cagnotte circule.

Léa"
E00898,2026-03-02T06:30:00,S01,S09,RE: Demande de congés,"Bonjour,

Congés validés. Bonne pause à toi.

Claire"
E00735,2026-03-02T06:30:00,S10,S03,Compte rendu réunion direction,"Bonjour Sophie,

Veuillez trouver ci-joint le compte rendu de la réunion de direction de mardi. Les actions qui te concernent sont surlignées en jaune. Échéance fixée au vendredi.

Cordialement,
Thomas"
E00120,2026-03-02T07:30:00,S04,S09,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Karim"
E00929,2026-03-02T08:30:00,S03,S08,Procédure KYC - mise à jour,"Bonjour à tous,

La procédure KYC est mise à jour suite aux dernières recommandations de l’ACPR. Nouvelle version applicable au 1er avril.

Sophie"
E00027,2026-03-02T09:30:00,S04,S02,Bonne année 2026,"Bonjour à tous,

Toute l’équipe vous souhaite une excellente année 2026, pleine de réussites professionnelles et personnelles.

La direction"
E00338,2026-03-02T10:30:00,S08,S03,Point client Groupe Saint-Clair,"Bonjour Sophie,

Le client Groupe Saint-Clair demande un rendez-vous pour faire le point sur son portefeuille. Disponibilités la semaine prochaine ?

Marc"
E00035,2026-03-02T11:30:00,S01,S04,Entretien annuel à programmer,"Bonjour Karim,

Nous devons programmer ton entretien annuel avant la fin du mois. Voici trois créneaux possibles : mardi 14h, mercredi 10h, jeudi 16h. Lequel te convient ?

Claire"
E00303,2026-03-02T12:30:00,S07,S10,RE: Validation virement client 2025-1535,"Validé. Bonne journée.

Julie"
E00302,2026-03-02T12:30:00,S01,S03,RE: Demande de congés,"Bonjour,

Congés validés. Bonne pause à toi.

Claire"
E00011,2026-03-02T16:58:00,S01,S02,Pégase final,Dernière vague Pégase ce week-end. Ensuite on ferme.
E00500,2026-03-03T01:30:00,S03,S09,Décalage réunion mardi,"Léa,

La réunion prévue mardi est décalée à jeudi 18h pour des raisons d’agenda. La salle Picasso reste réservée.

Sophie"
E00760,2026-03-03T02:30:00,S03,S06,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Sophie"
E00038,2026-03-03T04:30:00,S04,S01,Café demain matin,"Claire, on prend un café demain matin avant la réunion ? J’aimerais te parler du dossier en cours.

Karim"
E00251,2026-03-03T05:30:00,S02,S08,Présentation client Patrimoine Aubertin jeudi,"Bonjour Marc,

Nous recevons Patrimoine Aubertin jeudi à 11h. Merci de préparer la slide deck habituelle et le bilan annuel.

Antoine"
E00551,2026-03-03T06:30:00,S03,S07,Demande de signature ordre 2026-2884,"Bonjour,

L’ordre 2026-2884 attend ta double signature depuis lundi. Le client s’impatiente. Peux-tu prioriser ?

Merci,
Sophie"
E00570,2026-03-03T07:30:00,S02,S09,RE: Validation virement client 2024-6680,"Validé. Bonne journée.

Antoine"
E00889,2026-03-03T07:30:00,S06,S02,Réunion comité mercredi,"Bonjour Antoine,

Peux-tu confirmer ta présence à la réunion du comité mercredi à 11h ? L’ordre du jour porte sur le bilan trimestriel et les arbitrages budgétaires.

Merci,
Pierre"
E00453,2026-03-03T09:30:00,S04,S05,Préparation board,"Élodie,

Le board demande un état des lieux sur le portefeuille pour vendredi. Peux-tu m’envoyer tes chiffres consolidés au plus tard jeudi midi ?

Merci,
Karim"
E00918,2026-03-03T09:30:00,S02,S10,Reporting mensuel Famille Mercier-Jolly,"Bonjour,

Veuillez trouver ci-joint le reporting mensuel pour le client Famille Mercier-Jolly. Performance du portefeuille : +0.02% sur le mois.

Cordialement,
Antoine"
E00648,2026-03-03T10:30:00,S03,S09,RE: question rapide,"Oui, c’est bon pour moi. On en reparle demain.

Sophie"
E00012,2026-03-03T11:29:00,S02,S01,RE: Pégase final,OK pour Pégase final. 1.2M€ prêts à partir.
E00166,2026-03-03T11:30:00,S03,S05,Pot de départ - M. Renaud,"Bonjour à tous,

Nous organisons un pot de départ pour M. Renaud vendredi à 18h en salle de pause. Une cagnotte circule.

Sophie"
